dataset_name,dataset_source,schema_name,schema_path,workload_name,score_stage,query_id,query_type,query_stratum,bounds_min_x,bounds_min_y,bounds_min_z,bounds_max_x,bounds_max_y,bounds_max_z,center_x,center_y,center_z,radius,k,latency_ms,visited_nodes,tested_points,returned_points,fully_contained_nodes,visited_by_depth,visited_by_structure,tested_points_by_structure,fully_contained_by_structure,backend,query_seed
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1403,radius,radius,,,,,,,2523.260071,44.223022,467.313994,3.212348,0,0.002900,33,378,65,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:378,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1404,radius,radius,,,,,,,2021.201965,970.384033,463.729003,3.212348,0,0.002400,33,139,49,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:139,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1405,radius,radius,,,,,,,2751.372131,560.026001,516.640994,3.212348,0,0.003700,36,676,57,0,0:1;1:3;2:3;3:5;4:4;5:4;6:4;7:4;8:8,QuadTree:36,QuadTree:676,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1406,radius,radius,,,,,,,2660.001038,-536.240967,420.806000,3.212348,0,0.003200,36,581,53,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:8,QuadTree:36,QuadTree:581,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1407,radius,radius,,,,,,,2427.197083,-31.956970,445.007995,3.212348,0,0.003100,41,315,65,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:8;8:8,QuadTree:41,QuadTree:315,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1408,radius,radius,,,,,,,1733.236938,1182.920898,449.447997,3.212348,0,0.002400,33,265,51,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:265,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1409,radius,radius,,,,,,,2704.200989,152.412964,519.632998,3.212348,0,0.003800,53,694,50,0,0:1;1:3;2:5;3:4;4:4;5:4;6:8;7:8;8:16,QuadTree:53,QuadTree:694,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1410,radius,radius,,,,,,,1067.842041,1417.395020,432.695008,3.212348,0,0.003300,37,620,51,0,0:1;1:3;2:5;3:4;4:4;5:3;6:5;7:4;8:8,QuadTree:37,QuadTree:620,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1411,radius,radius,,,,,,,2969.063049,321.197998,511.834018,3.212348,0,0.002600,33,264,55,0,0:1;1:3;2:5;3:3;4:5;5:3;6:4;7:4;8:5,QuadTree:33,QuadTree:264,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1412,radius,radius,,,,,,,2140.759094,983.770020,470.571013,3.212348,0,0.002200,33,290,48,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:290,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1413,radius,radius,,,,,,,2536.377014,445.821045,466.289000,3.212348,0,0.004000,52,798,39,0,0:1;1:3;2:3;3:5;4:4;5:4;6:8;7:8;8:16,QuadTree:52,QuadTree:798,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1414,radius,radius,,,,,,,1968.136963,371.255005,472.959014,3.212348,0,0.002700,28,392,62,0,0:1;1:3;2:1;3:3;4:4;5:4;6:4;7:4;8:4,QuadTree:28,QuadTree:392,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1415,radius,radius,,,,,,,3219.341125,-217.036987,556.489993,3.212348,0,0.002600,31,391,62,0,0:1;1:3;2:5;3:3;4:4;5:3;6:4;7:4;8:4,QuadTree:31,QuadTree:391,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1416,radius,radius,,,,,,,1659.837036,806.300049,451.325011,3.212348,0,0.003400,37,415,57,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:415,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1417,radius,radius,,,,,,,1422.793945,991.602051,443.605987,3.212348,0,0.003700,52,418,57,0,0:1;1:3;2:5;3:2;4:5;5:8;6:8;7:8;8:12,QuadTree:52,QuadTree:418,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1418,radius,radius,,,,,,,2799.788147,-608.266968,436.320008,3.212348,0,0.003500,41,666,70,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:8;8:8,QuadTree:41,QuadTree:666,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1419,radius,radius,,,,,,,2115.077942,104.067993,437.580995,3.212348,0,0.002000,28,165,51,0,0:1;1:3;2:1;3:3;4:4;5:4;6:4;7:4;8:4,QuadTree:28,QuadTree:165,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1420,radius,radius,,,,,,,2145.012024,965.803955,470.585998,3.212348,0,0.002700,37,598,55,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:598,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1421,radius,radius,,,,,,,2026.140930,1044.773071,462.850005,3.212348,0,0.002600,33,604,37,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:604,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1422,radius,radius,,,,,,,2852.470032,-152.270996,498.423007,3.212348,0,0.003900,37,837,60,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:837,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1423,radius,radius,,,,,,,1440.167969,1431.832031,441.654998,3.212348,0,0.002800,37,266,51,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:266,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1424,radius,radius,,,,,,,1695.968018,1289.556152,451.651000,3.212348,0,0.003100,41,302,66,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:8;8:8,QuadTree:41,QuadTree:302,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1425,radius,radius,,,,,,,2316.087952,-29.958984,436.138001,3.212348,0,0.003400,53,420,53,0,0:1;1:3;2:5;3:4;4:4;5:8;6:8;7:8;8:12,QuadTree:53,QuadTree:420,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1426,radius,radius,,,,,,,2388.462952,891.687012,485.408999,3.212348,0,0.003700,44,384,68,0,0:1;1:3;2:3;3:5;4:4;5:4;6:8;7:8;8:8,QuadTree:44,QuadTree:384,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1427,radius,radius,,,,,,,1817.496948,958.456055,452.927001,3.212348,0,0.002700,37,258,44,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:258,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1428,radius,radius,,,,,,,2159.751038,504.828979,471.600005,3.212348,0,0.003000,41,461,60,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:8;8:8,QuadTree:41,QuadTree:461,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1429,radius,radius,,,,,,,2146.200012,92.937012,437.303986,3.212348,0,0.003700,40,584,54,0,0:1;1:3;2:1;3:3;4:4;5:4;6:4;7:4;8:16,QuadTree:40,QuadTree:584,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1430,radius,radius,,,,,,,1708.083008,843.622070,451.096984,3.212348,0,0.002300,33,279,48,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:279,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1431,radius,radius,,,,,,,2931.261047,183.229004,526.215030,3.212348,0,0.003100,37,369,55,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:369,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1432,radius,radius,,,,,,,2039.834045,941.856934,464.506988,3.212348,0,0.002600,33,153,72,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:153,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1433,radius,radius,,,,,,,2777.500061,385.039062,496.856997,3.212348,0,0.004700,63,919,53,0,0:1;1:3;2:7;3:4;4:7;5:8;6:9;7:8;8:16,QuadTree:63,QuadTree:919,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1434,radius,radius,,,,,,,2872.259094,383.715088,484.816012,3.212348,0,0.004400,71,509,26,0,0:1;1:3;2:7;3:4;4:7;5:8;6:9;7:16;8:16,QuadTree:71,QuadTree:509,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1435,radius,radius,,,,,,,2578.552063,-254.891968,430.192994,3.212348,0,0.002400,32,313,45,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:313,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1436,radius,radius,,,,,,,2793.223938,239.791992,499.127017,3.212348,0,0.002400,33,495,55,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:495,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1437,radius,radius,,,,,,,2650.385071,-597.648987,416.678986,3.212348,0,0.004800,54,603,69,0,0:1;1:3;2:5;3:2;4:3;5:4;6:5;7:14;8:17,QuadTree:54,QuadTree:603,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1438,radius,radius,,,,,,,1063.286011,1475.506836,433.321992,3.212348,0,0.002200,33,299,58,0,0:1;1:3;2:5;3:4;4:4;5:3;6:5;7:4;8:4,QuadTree:33,QuadTree:299,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1439,radius,radius,,,,,,,1708.578003,1222.114990,450.105987,3.212348,0,0.002300,33,506,44,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:506,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1440,radius,radius,,,,,,,2424.152161,1099.638062,503.324008,3.212348,0,0.002900,39,435,29,0,0:1;1:3;2:3;3:4;4:4;5:4;6:4;7:8;8:8,QuadTree:39,QuadTree:435,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1441,radius,radius,,,,,,,2544.206116,715.260986,506.410006,3.212348,0,0.003200,32,502,80,0,0:1;1:3;2:3;3:5;4:3;5:4;6:5;7:4;8:4,QuadTree:32,QuadTree:502,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1442,radius,radius,,,,,,,1791.495972,927.449951,451.934997,3.212348,0,0.003800,45,579,52,0,0:1;1:3;2:5;3:4;4:4;5:4;6:8;7:8;8:8,QuadTree:45,QuadTree:579,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1443,radius,radius,,,,,,,2251.010071,157.385986,470.339995,3.212348,0,0.003100,33,764,55,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:764,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1444,radius,radius,,,,,,,1321.895020,1282.131836,439.966004,3.212348,0,0.002600,33,300,63,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:300,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1445,radius,radius,,,,,,,2684.470032,87.723022,499.532992,3.212348,0,0.003400,49,279,45,0,0:1;1:3;2:5;3:4;4:4;5:4;6:8;7:8;8:12,QuadTree:49,QuadTree:279,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1446,radius,radius,,,,,,,2855.166077,441.107056,519.034976,3.212348,0,0.002500,31,322,50,0,0:1;1:3;2:3;3:1;4:2;5:4;6:5;7:4;8:8,QuadTree:31,QuadTree:322,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1447,radius,radius,,,,,,,1375.647949,793.796021,445.084990,3.212348,0,0.002500,32,300,47,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:300,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1448,radius,radius,,,,,,,2777.753967,339.591064,494.798007,3.212348,0,0.002700,37,404,49,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:404,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1449,radius,radius,,,,,,,1703.261963,626.280029,452.578002,3.212348,0,0.002500,33,161,67,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:161,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1450,radius,radius,,,,,,,2054.803040,1116.963989,469.309997,3.212348,0,0.003800,41,336,58,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:8;8:8,QuadTree:41,QuadTree:336,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1451,radius,radius,,,,,,,2334.346985,544.207031,479.058993,3.212348,0,0.003800,52,537,42,0,0:1;1:3;2:3;3:5;4:4;5:8;6:8;7:8;8:12,QuadTree:52,QuadTree:537,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1452,radius,radius,,,,,,,2991.222961,-528.341003,453.933989,3.212348,0,0.002800,33,620,51,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:620,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1453,radius,radius,,,,,,,1529.721924,744.507080,448.928008,3.212348,0,0.003000,40,309,53,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:8;8:8,QuadTree:40,QuadTree:309,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1454,radius,radius,,,,,,,3093.437073,-255.789978,553.604983,3.212348,0,0.003800,41,709,58,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:8;8:8,QuadTree:41,QuadTree:709,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1455,radius,radius,,,,,,,2172.794006,1099.842041,491.994998,3.212348,0,0.002900,31,515,52,0,0:1;1:3;2:3;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:31,QuadTree:515,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1456,radius,radius,,,,,,,1709.016968,1432.055176,453.144988,3.212348,0,0.002400,33,310,45,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:310,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1457,radius,radius,,,,,,,1921.332031,1528.723145,471.234008,3.212348,0,0.003100,37,425,61,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:425,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1458,radius,radius,,,,,,,3169.396057,-223.005981,550.536990,3.212348,0,0.004300,48,738,68,0,0:1;1:3;2:5;3:3;4:4;5:4;6:4;7:8;8:16,QuadTree:48,QuadTree:738,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1459,radius,radius,,,,,,,2223.344055,-2.011963,435.566987,3.212348,0,0.003100,37,275,45,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:275,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1460,radius,radius,,,,,,,1655.178955,1001.779053,447.131011,3.212348,0,0.003200,33,598,60,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:598,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1461,radius,radius,,,,,,,2693.752991,-313.625000,441.499999,3.212348,0,0.002800,32,609,50,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:609,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1462,radius,radius,,,,,,,1210.026978,1465.488037,436.485993,3.212348,0,0.003400,37,664,72,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:664,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1463,radius,radius,,,,,,,1096.937988,1326.635010,432.933015,3.212348,0,0.004500,50,612,61,0,0:1;1:3;2:5;3:4;4:7;5:5;6:9;7:8;8:8,QuadTree:50,QuadTree:612,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,1464,radius,radius,,,,,,,1619.056030,1575.406982,448.876006,3.212348,0,0.002900,33,576,43,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:576,,cpu,1337
