dataset_name,dataset_source,schema_name,schema_path,workload_name,score_stage,query_id,query_type,query_stratum,bounds_min_x,bounds_min_y,bounds_min_z,bounds_max_x,bounds_max_y,bounds_max_z,center_x,center_y,center_z,radius,k,latency_ms,visited_nodes,tested_points,returned_points,fully_contained_nodes,visited_by_depth,visited_by_structure,tested_points_by_structure,fully_contained_by_structure,backend,query_seed
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,50,knn,knn,,,,,,,-0.333172,-1.740233,6.926000,0.000000,16,0.008700,39,1197,16,0,0:1;1:2;2:1;3:3;5:2;6:2;7:2;8:3;9:4;10:4;11:8;12:7,BVH:11;Octree:28,Octree:1197,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,51,knn,knn,,,,,,,-0.489172,-1.348233,-4.588000,0.000000,16,0.008800,42,1062,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:7;9:6;10:6;11:4;12:4,BVH:13;Octree:29,Octree:1062,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,52,knn,knn,,,,,,,-13.546172,-1.213233,-1.855000,0.000000,16,0.008200,34,2343,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:1;8:4;9:5;10:4;11:3;12:7,BVH:10;Octree:24,Octree:2343,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,53,knn,knn,,,,,,,9.096828,-1.770233,-3.638000,0.000000,16,0.008900,42,1854,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:2;9:8;10:4;11:7;12:6,BVH:13;Octree:29,Octree:1854,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,54,knn,knn,,,,,,,-13.786172,-1.278233,-1.192000,0.000000,16,0.008400,37,2146,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:1;8:4;9:8;10:4;11:3;12:7,BVH:10;Octree:27,Octree:2146,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,55,knn,knn,,,,,,,-14.899172,-1.768233,-0.699000,0.000000,16,0.007500,40,745,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:1;8:4;9:8;10:4;11:8;12:5,BVH:10;Octree:30,Octree:745,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,56,knn,knn,,,,,,,-14.599172,-1.713233,-0.555000,0.000000,16,0.006500,36,357,16,0,0:1;1:2;2:1;3:1;4:2;5:2;7:2;8:3;9:4;10:6;11:8;12:4,BVH:9;Octree:27,Octree:357,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,57,knn,knn,,,,,,,-14.859172,-1.306233,-1.379000,0.000000,16,0.010400,35,1096,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:1;8:4;9:8;10:4;11:4;12:4,BVH:10;Octree:25,Octree:1096,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,58,knn,knn,,,,,,,-14.774172,-1.761233,-1.650000,0.000000,16,0.007200,42,866,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:1;8:4;9:8;10:4;11:8;12:7,BVH:10;Octree:32,Octree:866,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,59,knn,knn,,,,,,,-13.738172,-1.575233,-0.560000,0.000000,16,0.007100,36,695,16,0,0:1;1:2;2:1;3:1;4:2;5:2;7:2;8:3;9:6;10:5;11:6;12:5,BVH:9;Octree:27,Octree:695,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,60,knn,knn,,,,,,,-14.409172,-1.368233,-0.578000,0.000000,16,0.004900,34,443,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:1;8:4;9:8;10:4;11:3;12:4,BVH:10;Octree:24,Octree:443,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,61,knn,knn,,,,,,,-13.630172,-1.694233,-2.248000,0.000000,16,0.006600,37,867,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:1;8:4;9:5;10:5;11:8;12:4,BVH:10;Octree:27,Octree:867,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,62,knn,knn,,,,,,,-13.420172,-1.527233,-1.990000,0.000000,16,0.008100,37,797,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:1;8:4;9:5;10:5;11:4;12:8,BVH:10;Octree:27,Octree:797,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,63,knn,knn,,,,,,,-14.590172,-1.438233,-1.676000,0.000000,16,0.011200,43,403,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:1;8:4;9:8;10:4;11:8;12:8,BVH:10;Octree:33,Octree:403,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,64,knn,knn,,,,,,,-12.937172,-1.210233,-0.147000,0.000000,16,0.007400,37,501,16,0,0:1;1:2;2:1;3:1;4:2;5:2;7:2;8:4;9:8;10:4;11:5;12:5,BVH:9;Octree:28,Octree:501,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,65,knn,knn,,,,,,,-12.148172,-1.891233,0.355000,0.000000,16,0.006000,43,701,16,0,0:1;1:2;2:1;3:1;4:2;5:2;7:2;8:4;9:8;10:7;11:6;12:7,BVH:9;Octree:34,Octree:701,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,66,knn,knn,,,,,,,-12.657172,-1.100233,0.672000,0.000000,16,0.005400,35,279,16,0,0:1;1:2;2:1;3:1;4:2;5:2;7:2;8:4;9:4;10:3;11:8;12:5,BVH:9;Octree:26,Octree:279,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,67,knn,knn,,,,,,,-11.863172,-1.893233,1.005000,0.000000,16,0.008900,40,1000,16,0,0:1;1:2;2:1;3:1;4:2;5:2;7:2;8:4;9:5;10:8;11:6;12:6,BVH:9;Octree:31,Octree:1000,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,68,knn,knn,,,,,,,-13.060172,-1.791233,0.721000,0.000000,16,0.007800,40,735,16,0,0:1;1:2;2:1;3:1;4:2;5:2;7:2;8:4;9:4;10:7;11:8;12:6,BVH:9;Octree:31,Octree:735,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,69,knn,knn,,,,,,,0.557828,-0.957233,-4.549000,0.000000,16,0.009100,53,1974,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:7;9:8;10:7;11:8;12:8,BVH:13;Octree:40,Octree:1974,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,70,knn,knn,,,,,,,-4.315172,-1.227233,4.416000,0.000000,16,0.008300,37,439,16,0,0:1;1:2;2:1;3:3;5:2;7:1;8:1;9:5;10:5;11:8;12:8,BVH:9;Octree:28,Octree:439,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,71,knn,knn,,,,,,,-4.093172,-1.722233,4.691000,0.000000,16,0.005200,38,385,16,0,0:1;1:2;2:1;3:3;5:2;7:1;8:1;9:5;10:9;11:8;12:5,BVH:9;Octree:29,Octree:385,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,72,knn,knn,,,,,,,-4.460172,-0.981233,-2.806000,0.000000,16,0.008500,46,1661,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:7;9:4;10:8;11:6;12:6,BVH:13;Octree:33,Octree:1661,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,73,knn,knn,,,,,,,11.644828,-1.175233,-2.423000,0.000000,16,0.008100,47,948,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:1;8:7;9:9;10:4;11:8;12:5,BVH:13;Octree:34,Octree:948,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,74,knn,knn,,,,,,,12.039828,-1.642233,-2.671000,0.000000,16,0.006100,46,347,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:1;8:7;9:9;10:4;11:4;12:8,BVH:13;Octree:33,Octree:347,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,75,knn,knn,,,,,,,12.162828,-1.194233,-2.767000,0.000000,16,0.009200,45,1970,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:1;8:7;9:9;10:4;11:6;12:5,BVH:13;Octree:32,Octree:1970,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,76,knn,knn,,,,,,,12.360828,-1.192233,-2.455000,0.000000,16,0.006500,40,984,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:1;8:7;9:8;10:3;11:8,BVH:13;Octree:27,Octree:984,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,77,knn,knn,,,,,,,11.969828,-1.059233,-2.370000,0.000000,16,0.010500,47,1659,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:1;8:7;9:9;10:5;11:8;12:4,BVH:13;Octree:34,Octree:1659,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,78,knn,knn,,,,,,,11.520828,-1.727233,-2.878000,0.000000,16,0.008900,49,1001,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:1;8:7;9:9;10:4;11:8;12:7,BVH:13;Octree:36,Octree:1001,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,79,knn,knn,,,,,,,11.636828,-1.451233,-2.447000,0.000000,16,0.006300,45,1474,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:1;8:7;9:9;10:4;11:4;12:7,BVH:13;Octree:32,Octree:1474,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,80,knn,knn,,,,,,,-5.665172,-1.414233,3.091000,0.000000,16,0.012500,41,950,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:7;9:6;10:3;11:5;12:5,BVH:13;Octree:28,Octree:950,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,81,knn,knn,,,,,,,-5.631172,-1.266233,2.451000,0.000000,16,0.013700,50,3240,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:7;9:7;10:6;11:6;12:9,BVH:13;Octree:37,Octree:3240,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,82,knn,knn,,,,,,,-6.269172,-1.366233,2.807000,0.000000,16,0.012700,44,1593,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:2;7:2;8:2;9:8;10:6;11:7;12:8,BVH:11;Octree:33,Octree:1593,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,83,knn,knn,,,,,,,-3.641172,-1.106233,-3.235000,0.000000,16,0.007500,37,456,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:5;9:4;10:5;11:4;12:4,BVH:13;Octree:24,Octree:456,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,84,knn,knn,,,,,,,-2.717172,-1.015233,-3.232000,0.000000,16,0.007600,39,1524,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:4;9:4;10:4;11:4;12:8,BVH:13;Octree:26,Octree:1524,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,85,knn,knn,,,,,,,-10.689172,-1.363233,-2.791000,0.000000,16,0.006500,46,982,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:2;7:2;8:8;9:6;10:8;11:6;12:5,BVH:11;Octree:35,Octree:982,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,86,knn,knn,,,,,,,-7.680172,-1.084233,1.525000,0.000000,16,0.007500,45,958,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:2;7:2;8:6;9:7;10:6;11:8;12:5,BVH:11;Octree:34,Octree:958,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,87,knn,knn,,,,,,,-1.315172,-0.957233,-2.854000,0.000000,16,0.007600,43,746,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:8;11:4;12:4,BVH:13;Octree:30,Octree:746,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,88,knn,knn,,,,,,,-1.897172,-0.918233,-2.836000,0.000000,16,0.008700,42,934,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:6;11:4;12:5,BVH:13;Octree:29,Octree:934,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,89,knn,knn,,,,,,,6.258828,-0.816233,-1.512000,0.000000,16,0.007600,41,627,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:4;10:7;11:4;12:4,BVH:13;Octree:28,Octree:627,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,90,knn,knn,,,,,,,-12.646172,-1.214233,-0.922000,0.000000,16,0.009900,48,1399,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:3;8:6;9:6;10:9;11:9;12:5,BVH:10;Octree:38,Octree:1399,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,91,knn,knn,,,,,,,10.179828,-1.161233,-2.711000,0.000000,16,0.010100,51,1713,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:8;10:7;11:5;12:8,BVH:13;Octree:38,Octree:1713,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,92,knn,knn,,,,,,,-2.186172,-1.030233,-3.600000,0.000000,16,0.006600,38,576,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:4;9:4;10:6;11:4;12:5,BVH:13;Octree:25,Octree:576,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,93,knn,knn,,,,,,,-1.802172,-1.120233,-4.308000,0.000000,16,0.014300,42,3272,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:4;9:4;10:5;11:7;12:7,BVH:13;Octree:29,Octree:3272,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,94,knn,knn,,,,,,,12.481828,-0.742233,0.313000,0.000000,16,0.007500,43,502,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:6;9:8;10:6;11:4;12:4,BVH:13;Octree:30,Octree:502,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,95,knn,knn,,,,,,,12.878828,-1.133233,-0.237000,0.000000,16,0.007900,50,924,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:6;9:8;10:8;11:7;12:6,BVH:13;Octree:37,Octree:924,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,96,knn,knn,,,,,,,-12.263172,-1.359233,-2.016000,0.000000,16,0.009800,49,1560,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:3;8:6;9:8;10:6;11:8;12:8,BVH:10;Octree:39,Octree:1560,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,97,knn,knn,,,,,,,-11.934172,-1.194233,-2.090000,0.000000,16,0.006000,47,722,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:3;8:6;9:8;10:7;11:5;12:8,BVH:10;Octree:37,Octree:722,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,98,knn,knn,,,,,,,-12.301172,-1.440233,-2.494000,0.000000,16,0.007200,43,901,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:1;7:3;8:6;9:8;10:4;11:4;12:8,BVH:10;Octree:33,Octree:901,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,99,knn,knn,,,,,,,8.412828,-1.224233,-2.851000,0.000000,16,0.009000,51,485,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:6;10:8;11:8;12:7,BVH:13;Octree:38,Octree:485,,cpu,1337
